Time,Temperature of system I,Temperature of system II,index A,index B,index C,index D,Mineral_parameter_1,Mineral_parameter_2,Mineral_parameter_3,Mineral_parameter_4
2022/1/13 0:01,1173.81,814.93,78.29226685,26.02120209,12.21141052,14.74740505,49.24,90.38,46.13,28.16
2022/1/13 0:02,1172.7,813.51,78.29006195,26.00092697,12.83344936,14.75686264,49.24,90.38,46.13,28.16
2022/1/13 0:03,1172.92,813.71,78.29006195,26.00092697,12.83344936,14.75686264,49.24,90.38,46.13,28.16
2022/1/13 0:04,1173.19,813.69,78.29006195,26.00092697,12.83344936,14.75686264,49.24,90.38,46.13,28.16
2022/1/13 0:05,1173.06,813.8,78.29006195,26.00092697,12.83344936,14.75686264,49.24,90.38,46.13,28.16
2022/1/13 0:06,1173.15,813.53,78.29006195,26.00092697,12.83344936,14.75686264,49.24,90.38,46.13,28.16
2022/1/13 0:07,1172.92,814.02,78.29006195,26.00092697,12.83344936,14.74370575,49.24,90.38,46.13,28.16
2022/1/13 0:08,1172.92,813.59,78.29006195,26.00092697,12.83344936,14.75686264,49.24,90.38,46.13,28.16
2022/1/13 0:09,1172.57,813.91,78.29006195,26.00092697,12.83344936,14.75686264,49.24,90.38,46.13,28.16
2022/1/13 0:10,1172.92,814.01,78.29006195,26.00092697,12.83344936,14.74370575,49.24,90.38,46.13,28.16
2022/1/13 0:11,1173.32,813.7,78.29006195,26.00092697,12.83344936,14.75686264,49.24,90.38,46.13,28.16
2022/1/13 0:12,1172.7,813.76,78.29006195,26.00092697,12.83344936,14.75686264,49.24,90.38,46.13,28.16
2022/1/13 0:13,1173.9,813.81,78.27429199,26.02120209,12.83707714,14.76056194,49.24,90.38,46.13,28.16
2022/1/13 0:14,1173.01,813.68,78.29022217,26.01053619,12.83394337,14.75750923,49.24,90.38,46.13,28.16
2022/1/13 0:15,1173.23,814.61,78.29666901,26.01053619,12.32350731,14.75750923,49.24,90.38,46.13,28.16
2022/1/13 0:16,1173.32,813.89,78.29022217,26.01053619,12.83624554,14.75750923,49.24,90.38,46.13,28.16
2022/1/13 0:17,1172.35,813.65,78.29022217,26.01053619,12.83394337,14.75750923,49.24,90.38,46.13,28.16
2022/1/13 0:18,1172.35,813.63,78.29022217,26.01053619,12.83394337,14.75750923,49.24,90.38,46.13,28.16
2022/1/13 0:19,1172.96,814.11,78.29022217,26.01053619,12.32217026,14.75750923,49.24,90.38,46.13,28.16
2022/1/13 0:20,1173.1,813.65,78.29022217,26.01053619,12.83394337,14.75750923,49.24,90.38,46.13,28.16
2022/1/13 0:21,1173.18,813.78,78.29022217,26.01053619,12.83624554,14.75750923,49.24,90.38,46.13,28.16
2022/1/13 0:22,1172.17,813.1,78.29022217,26.01053619,12.83394337,14.75750923,49.24,90.38,46.13,28.16
2022/1/13 0:23,1173.41,813.57,78.29022217,26.01053619,12.83394337,14.75750923,49.24,90.38,46.13,28.16
2022/1/13 0:24,1172.84,814.1,78.29022217,26.01053619,12.83624554,14.75750923,49.24,90.38,46.13,28.16
2022/1/13 0:25,1173.54,813.55,78.28404999,26.01841354,12.83341312,14.77476501,49.24,90.38,46.13,28.16
2022/1/13 0:26,1173.14,814.79,78.32918549,26.01841354,12.10138512,14.74672508,49.24,90.38,46.13,28.16
2022/1/13 0:27,1171.37,812.55,78.28404999,26.01841354,12.83341312,14.76659584,49.24,90.38,46.13,28.16
2022/1/13 0:28,1173.32,813.98,78.28404999,26.01841354,12.83802509,14.74672508,49.24,90.38,46.13,28.16
2022/1/13 0:29,1171.86,811.75,78.28404999,26.01841354,12.83341312,14.76659584,49.24,90.38,46.13,28.16
2022/1/13 0:30,1173.23,813.33,78.28404999,26.01841354,12.83341312,14.77033234,49.24,90.38,46.13,28.16
2022/1/13 0:31,1172.48,813.05,78.28404999,26.01841354,12.83341312,14.76659584,49.24,90.38,46.13,28.16
2022/1/13 0:32,1171.86,813.27,78.28404999,26.01841354,12.83341312,14.76659584,49.24,90.38,46.13,28.16
2022/1/13 0:33,1172.88,813.32,78.28404999,26.01841354,12.83341312,14.77033234,49.24,90.38,46.13,28.16
2022/1/13 0:34,1172.57,813.6,78.28211212,26.02681351,12.84416962,14.77530479,49.24,90.38,46.13,28.16
2022/1/13 0:35,1172.83,813.47,78.28211212,26.02681351,12.84882832,14.77530479,49.24,90.38,46.13,28.16
2022/1/13 0:36,1172.79,813.18,78.28211212,26.02681351,12.84882832,14.77530479,49.24,90.38,46.13,28.16
2022/1/13 0:37,1172.39,813.42,78.28211212,26.02681351,12.84416962,14.77530479,49.24,90.38,46.13,28.16
2022/1/13 0:38,1173.4,813.91,78.27770233,26.02681351,12.84882832,14.77530479,49.24,90.38,46.13,28.16
2022/1/13 0:39,1173.18,813.51,78.28211212,26.02681351,12.84882832,14.77530479,49.24,90.38,46.13,28.16
2022/1/13 0:40,1173.14,813.57,78.28211212,26.02681351,12.84882832,14.77530479,49.24,90.38,46.13,28.16
2022/1/13 0:41,1172.48,812.83,78.27433777,26.03542328,12.85691643,14.73213577,49.24,90.38,46.13,28.16
2022/1/13 0:42,1172.08,813.55,78.27433777,26.03542328,12.85691643,14.74794006,49.24,90.38,46.13,28.16
2022/1/13 0:43,1171.06,812.32,78.27433777,26.03542328,12.85691643,14.74794006,49.24,90.38,46.13,28.16
2022/1/13 0:44,1172.57,813.35,78.27433777,26.03542328,12.85691643,14.73213577,49.24,90.38,46.13,28.16
2022/1/13 0:45,1172.65,813.78,78.27433777,26.03542328,12.85691643,14.73213577,49.24,90.38,46.13,28.16
2022/1/13 0:46,1173.1,813.86,78.25693512,26.0644455,12.87140465,14.72947979,49.24,90.38,46.13,28.16
2022/1/13 0:47,1172.17,812.53,78.25693512,26.0644455,12.87140465,14.75500584,49.24,90.38,46.13,28.16
2022/1/13 0:48,1173.54,815.56,78.25693512,26.02781677,12.061203,14.72947979,49.24,90.38,46.13,28.16
2022/1/13 0:49,1172.96,813.4,78.24581146,26.07333374,12.88469315,14.70903492,49.24,90.38,46.13,28.16
2022/1/13 0:50,1173.63,813.92,78.15,26.21,12.93,14.59,49.24,90.38,46.13,28.16
2022/1/13 0:51,1173.63,813.98,78.24581146,26.07333374,12.88469315,14.70903492,49.24,90.38,46.13,28.16
2022/1/13 0:52,1174.65,814.41,78.25693512,26.0644455,12.10699272,14.72947979,49.24,90.38,46.13,28.16
2022/1/13 0:53,1172.79,813.81,78.25693512,26.0644455,12.87140465,14.72947979,49.24,90.38,46.13,28.16
2022/1/13 0:54,1173.14,813.75,78.25693512,26.0644455,12.87140465,14.72947979,49.24,90.38,46.13,28.16
2022/1/13 0:55,1173.58,813.94,78.27433777,26.03542328,12.85691643,14.70843601,49.24,90.38,46.13,28.16
2022/1/13 0:56,1173.71,814.31,78.27433777,26.03542328,12.31393147,14.71186352,49.24,90.38,46.13,28.16
2022/1/13 0:57,1173.71,813.75,78.27433777,26.03542328,12.85691643,14.67649269,49.24,90.38,46.13,28.16
2022/1/13 0:58,1172,813.39,78.27433777,26.03542328,12.85691643,14.74794006,49.24,90.38,46.13,28.16
2022/1/13 0:59,1172.96,813.84,78.27433777,26.03542328,12.85691643,14.73213577,49.24,90.38,46.13,28.16
2022/1/13 1:00,1172.96,813.62,78.28211212,26.02681351,12.84882832,14.77530479,49.24,90.38,46.13,28.16
2022/1/13 1:01,1172.96,813.55,78.28211212,26.02681351,12.84882832,14.77530479,49.24,90.38,46.13,28.16
2022/1/13 1:02,1172.88,813.7,78.28211212,26.02681351,12.84882832,14.77530479,49.24,90.38,46.13,28.16
2022/1/13 1:03,1172.92,813.23,78.28211212,26.02681351,12.84882832,14.77530479,49.24,90.38,46.13,28.16
2022/1/13 1:04,1172.57,813.37,78.28211212,26.02681351,12.84416962,14.77530479,49.24,90.38,46.13,28.16
2022/1/13 1:05,1174.12,814.71,78.28447723,26.02681351,12.22576237,14.77530479,49.24,90.38,46.13,28.16
2022/1/13 1:06,1172.7,812.95,78.28211212,26.02681351,12.84416962,14.77530479,49.24,90.38,46.13,28.16
2022/1/13 1:07,1173.14,814.32,78.28404999,26.01841354,12.3025074,14.74672508,49.24,90.38,46.13,28.16
2022/1/13 1:08,1172.26,813.03,78.28404999,26.01841354,12.83341312,14.76659584,49.24,90.38,46.13,28.16
2022/1/13 1:09,1172.57,813.6,78.28404999,26.01841354,12.83341312,14.77102852,49.24,90.38,46.13,28.16
2022/1/13 1:10,1172.61,813.72,78.28404999,26.01841354,12.83341312,14.7556963,49.24,90.38,46.13,28.16
2022/1/13 1:11,1173.06,813.55,78.28404999,26.01841354,12.83341312,14.77476501,49.24,90.38,46.13,28.16
2022/1/13 1:12,1173.15,813.6,78.28404999,26.01841354,12.83341312,14.77476501,49.24,90.38,46.13,28.16
2022/1/13 1:13,1172.74,813.62,78.28404999,26.01841354,12.83341312,14.77476501,49.24,90.38,46.13,28.16
2022/1/13 1:14,1172.74,814.23,78.28404999,26.01841354,12.3025074,14.74672508,49.24,90.38,46.13,28.16
2022/1/13 1:15,1172.43,813.56,78.28404999,26.01841354,12.83341312,14.77102852,49.24,90.38,46.13,28.16
2022/1/13 1:16,1172.65,813.17,78.29022217,26.01053619,12.83394337,14.75750923,49.24,90.38,46.13,28.16
2022/1/13 1:17,1171.95,812.73,78.29022217,26.01053619,12.83394337,14.75750923,49.24,90.38,46.13,28.16
2022/1/13 1:18,1173.89,813.83,78.27005768,26.02987099,12.83624554,14.75750923,49.24,90.38,46.13,28.16
2022/1/13 1:19,1173.05,814.28,78.29022217,26.01053619,12.32217026,14.75750923,49.24,90.38,46.13,28.16
2022/1/13 1:20,1173.67,813.81,78.27005768,26.02987099,12.83624554,14.75750923,49.24,90.38,46.13,28.16
2022/1/13 1:21,1172.65,813.46,78.29022217,26.01053619,12.83394337,14.75750923,49.24,90.38,46.13,28.16
2022/1/13 1:22,1173.63,813.89,78.27005768,26.02987099,12.83624554,14.75750923,49.24,90.38,46.13,28.16
2022/1/13 1:23,1173.54,813.36,78.27005768,26.01053619,12.83394337,14.75750923,49.24,90.38,46.13,28.16
2022/1/13 1:24,1172.44,813.57,78.29022217,26.01053619,12.83394337,14.75750923,49.24,90.38,46.13,28.16
2022/1/13 1:25,1173.06,813.54,78.28404999,26.01841354,12.83341312,14.77476501,49.24,90.38,46.13,28.16
2022/1/13 1:26,1172.13,813.82,78.28404999,26.01841354,12.83802509,14.7556963,49.24,90.38,46.13,28.16
2022/1/13 1:27,1172.7,813.63,78.28404999,26.01841354,12.83341312,14.77476501,49.24,90.38,46.13,28.16
2022/1/13 1:28,1172.7,813.83,78.28404999,26.01841354,12.83802509,14.7556963,49.24,90.38,46.13,28.16
2022/1/13 1:29,1173.32,813.46,78.28404999,26.01841354,12.83341312,14.77476501,49.24,90.38,46.13,28.16
2022/1/13 1:30,1172.26,813.37,78.28404999,26.01841354,12.83341312,14.76659584,49.24,90.38,46.13,28.16
2022/1/13 1:31,1172.74,813.38,78.28404999,26.01841354,12.83341312,14.77033234,49.24,90.38,46.13,28.16
2022/1/13 1:32,1172.83,813.54,78.28404999,26.01841354,12.83341312,14.77476501,49.24,90.38,46.13,28.16
2022/1/13 1:33,1172.57,813.97,78.28404999,26.01841354,12.83802509,14.74672508,49.24,90.38,46.13,28.16
2022/1/13 1:34,1173.06,813.45,78.28211212,26.02681351,12.84882832,14.77530479,49.24,90.38,46.13,28.16
2022/1/13 1:35,1172.65,813.63,78.28211212,26.02681351,12.84416962,14.77530479,49.24,90.38,46.13,28.16
2022/1/13 1:36,1172.92,813.61,78.28211212,26.02681351,12.84882832,14.77530479,49.24,90.38,46.13,28.16
2022/1/13 1:37,1172.43,813.44,78.28211212,26.02681351,12.84416962,14.77530479,49.24,90.38,46.13,28.16
2022/1/13 1:38,1172.39,813.21,78.28211212,26.02681351,12.84416962,14.77530479,49.24,90.38,46.13,28.16
2022/1/13 1:39,1172.87,813.53,78.28211212,26.02681351,12.84882832,14.77530479,49.24,90.38,46.13,28.16
2022/1/13 1:40,1173.14,813.78,78.28211212,26.02681351,12.84882832,14.77530479,49.24,90.38,46.13,28.16
2022/1/13 1:41,1172.39,813.67,78.27433777,26.03542328,12.85691643,14.74794006,49.24,90.38,46.13,28.16
2022/1/13 1:42,1172.39,813.39,78.27433777,26.03542328,12.85691643,14.74794006,49.24,90.38,46.13,28.16
2022/1/13 1:43,1172.26,813.46,78.27433777,26.03542328,12.85691643,14.74794006,49.24,90.38,46.13,28.16
2022/1/13 1:44,1172.62,813.74,78.27433777,26.03542328,12.85691643,14.73213577,49.24,90.38,46.13,28.16
2022/1/13 1:45,1007.73,789.83,79.62378693,22.94426155,11.58942604,13.63411236,49.24,90.38,46.13,28.16
2022/1/13 1:46,854.9,767.8,79.47397614,24.40606117,12.05032921,13.58977604,49.24,90.38,46.13,28.16
2022/1/13 1:47,854.81,767.41,79.41591644,24.49081802,11.87166595,13.81615162,49.24,90.38,46.13,28.16
2022/1/13 1:48,855.34,767.7,79.35778046,24.40539932,12.17812157,13.55008221,49.24,90.38,46.13,28.16
2022/1/13 1:49,854.99,767.81,79.46311188,24.34008217,12.15138054,13.57923698,49.24,90.38,46.13,28.16
2022/1/13 1:50,854.55,767.64,78.39,25.22,12.93,14.28,49.24,90.38,46.13,28.16
2022/1/13 1:51,854.94,767.31,79.40007019,24.52726364,11.98037434,13.77888298,49.24,90.38,46.13,28.16
2022/1/13 1:52,854.9,767.92,79.47397614,24.40606117,12.05032921,13.58977604,49.24,90.38,46.13,28.16
2022/1/13 1:53,855.52,768.02,79.26251221,24.46409607,12.20639801,13.63096714,49.24,90.38,46.13,28.16
2022/1/13 1:54,854.9,767.68,79.5196228,24.38261223,11.8832016,13.5331831,49.24,90.38,46.13,28.16
2022/1/13 1:55,854.99,767.93,79.4389267,24.41106987,12.125,13.60942173,49.24,90.38,46.13,28.16
2022/1/13 1:56,855.25,767.8,79.34108734,24.45429993,12.2965107,13.60942173,49.24,90.38,46.13,28.16
2022/1/13 1:57,854.77,767.95,79.45257568,24.416008,11.86354637,13.60942173,49.24,90.38,46.13,28.16
2022/1/13 1:58,854.02,767.82,78.99692535,24.55112457,12.40517712,13.7326355,49.24,90.38,46.13,28.16
2022/1/13 1:59,855.16,767.55,79.4128952,24.50244522,12.27897644,13.89168644,49.24,90.38,46.13,28.16
2022/1/13 2:00,854.67,767.73,79.15019226,24.515131,12.26723671,13.656003,49.24,90.38,46.13,28.16
2022/1/13 2:01,855.12,767.72,79.51269531,24.35860825,12.14585972,13.656003,49.24,90.38,46.13,28.16
2022/1/13 2:02,854.45,767.54,78.84421539,24.64165878,12.58692169,13.83892727,49.24,90.38,46.13,28.16
2022/1/13 2:03,855.43,768,79.43344116,24.18612099,12.26466274,13.656003,49.24,90.38,46.13,28.16
2022/1/13 2:04,855.34,767.81,79.3585968,24.4090786,12.27224159,13.656003,49.24,90.38,46.13,28.16
2022/1/13 2:05,855.25,768.05,79.40441895,23.96371651,12.16510677,13.656003,49.24,90.38,46.13,28.16
2022/1/13 2:06,854.72,767.48,79.21792603,24.58670235,12.08450127,13.83892727,49.24,90.38,46.13,28.16
2022/1/13 2:07,854.1,767.35,78.88672638,24.61133385,12.35992813,13.81205559,49.24,90.38,46.13,28.16
2022/1/13 2:08,854.9,767.67,79.45407104,24.40386581,12.04444218,13.64980316,49.24,90.38,46.13,28.16
2022/1/13 2:09,855.35,767.84,79.41585541,24.13382339,12.23223877,13.67360401,49.24,90.38,46.13,28.16
2022/1/13 2:10,855.35,768.19,79.50543976,23.75002861,12.16128922,13.7180109,49.24,90.38,46.13,28.16
2022/1/13 2:11,854.5,767.7,78.97944641,24.52146149,12.39094925,13.67160988,49.24,90.38,46.13,28.16
2022/1/13 2:12,854.41,767.4,78.88672638,24.62005424,12.48135281,13.85120773,49.24,90.38,46.13,28.16
2022/1/13 2:13,854.41,767.65,78.88672638,24.70333481,12.43453217,13.86296463,49.24,90.38,46.13,28.16
2022/1/13 2:14,854.33,767.31,78.88672638,24.61133385,12.48135281,13.85120773,49.24,90.38,46.13,28.16
2022/1/13 2:15,854.77,767.6,79.44072723,24.57664871,11.95564556,13.87550449,49.24,90.38,46.13,28.16
2022/1/13 2:16,854.55,767.79,78.9105072,24.57791519,12.42265224,13.69956112,49.24,90.38,46.13,28.16
2022/1/13 2:17,854.77,767.5,79.41860199,24.50281906,11.96225357,13.83161545,49.24,90.38,46.13,28.16
2022/1/13 2:18,854.9,767.39,79.43114471,24.49465942,12.11431313,13.80428028,49.24,90.38,46.13,28.16
2022/1/13 2:19,854.68,767.38,79.09072113,24.54704666,12.12230587,13.82460022,49.24,90.38,46.13,28.16
2022/1/13 2:20,854.29,767.54,78.89228821,24.59018707,12.48145485,13.85193539,49.24,90.38,46.13,28.16
2022/1/13 2:21,855.52,768.86,79.49341583,24.4210968,12.2216568,13.77395439,49.24,90.38,46.13,28.16
2022/1/13 2:22,854.95,767.39,79.43114471,24.49465942,12.11431313,13.80428028,49.24,90.38,46.13,28.16
2022/1/13 2:23,855.3,768.66,79.54704285,23.95586205,12.1717844,13.81398582,49.24,90.38,46.13,28.16
2022/1/13 2:24,854.64,767.53,79.01514435,24.5755806,12.47266006,13.85193539,49.24,90.38,46.13,28.16
2022/1/13 2:25,855.12,767.54,79.49232483,24.41866493,12.19920444,13.87550449,49.24,90.38,46.13,28.16
2022/1/13 2:26,855.12,768.01,79.52368927,24.32759857,12.13526154,13.67360401,49.24,90.38,46.13,28.16
2022/1/13 2:27,854.77,767.73,79.45407104,24.45477676,11.91103935,13.67360401,49.24,90.38,46.13,28.16
2022/1/13 2:28,854.77,767.62,79.44072723,24.57664871,11.95564556,13.87550449,49.24,90.38,46.13,28.16
2022/1/13 2:29,854.77,767.67,79.45407104,24.46827126,11.88560963,13.64980316,49.24,90.38,46.13,28.16
2022/1/13 2:30,854.5,767.92,78.97944641,24.52146149,12.41637897,13.69541073,49.24,90.38,46.13,28.16
2022/1/13 2:31,854.5,767.53,78.87251282,24.64333344,12.53236294,13.87550449,49.24,90.38,46.13,28.16
2022/1/13 2:32,855.47,767.96,79.41253662,24.26211166,12.20007515,13.67360401,49.24,90.38,46.13,28.16
2022/1/13 2:33,854.77,767.75,79.45407104,24.45477676,11.91103935,13.67360401,49.24,90.38,46.13,28.16
2022/1/13 2:34,855.65,768,79.4389267,24.86106873,12.22686481,13.656003,49.24,90.38,46.13,28.16
2022/1/13 2:35,855.25,767.8,79.3585968,24.4090786,12.27224159,13.656003,49.24,90.38,46.13,28.16
2022/1/13 2:36,854.9,767.74,79.45861053,24.44210434,12.03950119,13.656003,49.24,90.38,46.13,28.16
2022/1/13 2:37,855.25,767.73,79.38435364,24.4090786,12.23810577,13.656003,49.24,90.38,46.13,28.16
2022/1/13 2:38,854.77,767.75,79.45861053,24.46693611,11.86627483,13.656003,49.24,90.38,46.13,28.16
2022/1/13 2:39,854.19,767.84,79.02468109,24.52022934,12.3885231,13.656003,49.24,90.38,46.13,28.16
2022/1/13 2:40,854.9,767.64,79.44068909,24.52793503,12.17253494,13.83892727,49.24,90.38,46.13,28.16
2022/1/13 2:41,854.9,767.64,79.4536972,24.54100609,12.21590233,13.89168644,49.24,90.38,46.13,28.16
2022/1/13 2:42,855.3,767.71,79.36698151,24.41553116,12.15677547,13.60942173,49.24,90.38,46.13,28.16
2022/1/13 2:43,854.77,767.83,79.45257568,24.416008,11.85603714,13.60942173,49.24,90.38,46.13,28.16
2022/1/13 2:44,855.35,768.19,79.50443268,23.81039047,12.11159515,13.89141273,49.24,90.38,46.13,28.16
2022/1/13 2:45,854.41,767.85,78.99692535,24.55112457,12.40517712,13.7326355,49.24,90.38,46.13,28.16
2022/1/13 2:46,855.43,767.61,79.41983032,24.26911545,12.32719707,14.01297855,49.24,90.38,46.13,28.16
2022/1/13 2:47,854.85,767.85,79.48101807,24.40606117,11.8858614,13.58977604,49.24,90.38,46.13,28.16
2022/1/13 2:48,855.03,767.71,79.58279419,24.38261223,11.94560051,13.5331831,49.24,90.38,46.13,28.16
2022/1/13 2:49,854.81,767.79,79.47341919,24.44038963,11.84108067,13.57923698,49.24,90.38,46.13,28.16
2022/1/13 2:50,855.34,767.99,79.22,24.6,12.41,13.7,49.24,90.38,46.13,28.16
